,targetname,datetime_jd,datetime_str,H,G,x,y,z,vx,vy,vz,lighttime,range,range_rate,delta (Rt)
54,99942 Apophis (2004 MN4),2462240.25,A.D. 2029-Apr-13 18:00:00.0000,19.09,0.24,-0.0006126892793489158,-0.0001469736592228259,-0.0001287570158997992,0.002741234709559899,0.002356440172422588,0.001038789559623003,3.714191692376867e-06,0.0006430923562583077,-0.003358166484853363,15.021158807079102
55,99942 Apophis (2004 MN4),2462240.253472222,A.D. 2029-Apr-13 18:05:00.0000,19.09,0.24,-0.0006031586034907549,-0.0001387886186866802,-0.0001251474907335691,0.002748481897248166,0.002358142477104553,0.001040303595755172,3.6469298926869e-06,0.0006314463366579802,-0.003349841628241376,14.748162975699834
56,99942 Apophis (2004 MN4),2462240.256944444,A.D. 2029-Apr-13 18:10:00.0000,19.09,0.24,-0.000593602261917825,-0.000130597677173645,-0.0001215326385056704,0.002756020797072354,0.00235983838752596,0.001041858125203166,3.579841167136053e-06,0.0006198302839158956,-0.003340897357858532,14.4758817303396
57,99942 Apophis (2004 MN4),2462240.260416667,A.D. 2029-Apr-13 18:15:00.0000,19.09,0.24,-0.0005840192136829412,-0.0001224008650511699,-0.0001179123167751024,0.002763867745667336,0.002361523088895802,0.001043454202399593,3.512938447115559e-06,0.00060824643703304,-0.003331282052065724,14.204368564416146
58,99942 Apophis (2004 MN4),2462240.263888889,A.D. 2029-Apr-13 18:20:00.0000,19.09,0.24,-0.0005744083592412602,-0.0001141982306210711,-0.0001142863794994335,0.002772040172278627,0.002363191050121398,0.001045092844895804,3.44623574804276e-06,0.0005966972227036998,-0.003320939139213558,13.933681468594948
59,99942 Apophis (2004 MN4),2462240.267361111,A.D. 2029-Apr-13 18:25:00.0000,19.09,0.24,-0.000564768536523729,-0.0001059898427753339,-0.0001106546771900255,0.002780556673196681,0.002364835924853766,0.001046775017183811,3.379748273801221e-06,0.0005851852733987102,-0.003309806569935149,13.663883363532605
60,99942 Apophis (2004 MN4),2462240.270833333,A.D. 2029-Apr-13 18:30:00.0000,19.09,0.24,-0.000555098516753743,-9.777579401857277e-05,-0.0001070170571291727,0.002789437089331404,0.002366450438637931,0.001048501611188689,3.313492532386004e-06,0.0005737134473888131,-0.00329781623028881,13.395042581171964
61,99942 Apophis (2004 MN4),2462240.274305556,A.D. 2029-Apr-13 18:35:00.0000,19.09,0.24,-0.0005453969999853002,-8.955620390868901e-05,-0.0001033733636613591,0.00279870258636057,0.002368026260232475,0.001050273422819127,3.247486463936883e-06,0.0005622848509129193,-0.003284893289507559,13.127233396699856
62,99942 Apophis (2004 MN4),2462240.277777778,A.D. 2029-Apr-13 18:40:00.0000,19.09,0.24,-0.0005356626103594646,-8.133122298165454e-05,-9.972343857372436e-05,0.002808375736623932,0.002369553854893401,0.001052091123857689,3.181749582567931e-06,0.0005509028627351418,-0.003270955475720329,12.860536619611251
63,99942 Apophis (2004 MN4),2462240.28125,A.D. 2029-Apr-13 18:45:00.0000,19.09,0.24,-0.0005258938910906909,-7.310103719019808e-05,-9.606712158558656e-05,0.002818480601576874,0.002371022317144517,0.00105395522834191,3.116303133566291e-06,0.0005395711613629199,-0.003255912272517686,12.595040245052598
64,99942 Apophis (2004 MN4),2462240.284722222,A.D. 2029-Apr-13 18:50:00.0000,19.09,0.24,-0.0005160892991322122,-6.48658730231926e-05,-9.240425096063729e-05,0.002829042813204012,0.0023724191802864,0.001055866052456315,3.051170267399812e-06,0.000528293755175504,-0.003239664029553295,12.330840179517272
65,99942 Apophis (2004 MN4),2462240.288194444,A.D. 2029-Apr-13 18:55:00.0000,19.09,0.24,-0.0005062471995995809,-5.662600327071346e-05,-8.873466427670144e-05,0.002840089652178,0.00237373019958029,0.001057823666779963,2.986376232640484e-06,0.0005170750158276182,-0.00322210097956693,12.068041042065863
66,99942 Apophis (2004 MN4),2462240.291666667,A.D. 2029-Apr-13 19:00:00.0000,19.09,0.24,-0.0004963658599172962,-4.838175362253174e-05,-8.50581993734644e-05,0.002851650119879814,0.002374939105762858,0.001059827839559586,2.921948589530724e-06,0.0005059197152273119,-0.003203102155391678,11.806757052564299
67,99942 Apophis (2004 MN4),2462240.295138889,A.D. 2029-Apr-13 19:05:00.0000,19.09,0.24,-0.0004864434437311559,-4.013351017319613e-05,-8.137469551593324e-05,0.002863755000463813,0.002376027325269504,0.001061877969468383,2.857917446317289e-06,0.00049483306645591,-0.003182534200832991,11.547113012568866
68,99942 Apophis (2004 MN4),2462240.298611111,A.D. 2029-Apr-13 19:10:00.0000,19.09,0.24,-0.0004764780046317493,-3.18817279622209e-05,-7.768399481163333e-05,0.002876436908029219,0.002376973663322551,0.001063973006087203,2.794315720548251e-06,0.0004838207690101823,-0.003160250070923912,11.289245393400304
69,99942 Apophis (2004 MN4),2462240.302083333,A.D. 2029-Apr-13 19:15:00.0000,19.09,0.24,-0.0004664674797470669,-2.362694068449956e-05,-7.398594392851293e-05,0.002889730312549613,0.002377753945905572,0.001066111356103639,2.731179427554068e-06,0.0004728890587512912,-0.003136087619401181,11.033303533048715
70,99942 Apophis (2004 MN4),2462240.305555556,A.D. 2029-Apr-13 19:20:00.0000,19.09,0.24,-0.0004564096832964602,-1.536977172103921e-05,-7.028039616652077e-05,0.002903671536476272,0.00237834061665643,0.001068290772976005,2.668547998395519e-06,0.0004620447629557715,-0.003109868074830454,10.77945095598233
71,99942 Apophis (2004 MN4),2462240.309027778,A.D. 2029-Apr-13 19:25:00.0000,19.09,0.24,-0.000446302300214528,-7.110946659367006e-06,-6.656721394367665e-05,0.002918298711810703,0.002378702284946778,0.00107050822756602,2.606464629396305e-06,0.0004512953608352232,-0.00308139441207679,10.527866824538394
72,99942 Apophis (2004 MN4),2462240.3125,A.D. 2029-Apr-13 19:30:00.0000,19.09,0.24,-0.0004361428800333852,1.14869255818608e-06,-6.284627177125745e-05,0.002933651684850284,0.002378803221982572,0.001072759757022462,2.544976665402732e-06,0.0004406490498956691,-0.003050449632968172,10.27874752611808
73,99942 Apophis (2004 MN4),2462240.315972222,A.D. 2029-Apr-13 19:35:00.0000,19.09,0.24,-0.0004259288311645598,9.408171581667367e-06,-5.911745979053324e-05,0.002949771852784088,0.002378602802807661,0.001075040289044519,2.484136017986669e-06,0.0004301148183471519,-0.003016794980959018,10.032308407443809
74,99942 Apophis (2004 MN4),2462240.319444444,A.D. 2029-Apr-13 19:40:00.0000,19.09,0.24,-0.0004156574159406998,1.766636562974709e-05,-5.538068797137729e-05,0.002966701912631427,0.002378054893801853,0.001077343438586511,2.423999620075322e-06,0.0004197025238204398,-0.002980168127306014,9.788785652829807
75,99942 Apophis (2004 MN4),2462240.322916667,A.D. 2029-Apr-13 19:45:00.0000,19.09,0.24,-0.0004053257466898195,2.592197921653394e-05,-5.163589106632024e-05,0.002984485498895696,0.002377107187899973,0.001079661274184114,2.364629916640699e-06,0.0004094229783272735,-0.002940281385928074,9.54843831068781
76,99942 Apophis (2004 MN4),2462240.326388889,A.D. 2029-Apr-13 19:50:00.0000,19.09,0.24,-0.000394930783306454,3.417352349376268e-05,-4.788303443318487e-05,0.003003166681601317,0.00237570049361704,0.001081984051453807,2.30609539028024e-06,0.0003992880392618312,-0.002896820037640367,9.311550460527785
77,99942 Apophis (2004 MN4),2462240.329861111,A.D. 2029-Apr-13 19:55:00.0000,19.09,0.24,-0.0003844693328564154,4.241929105987132e-05,-4.412212084228334e-05,0.003022789291330236,0.002373767989432998,0.001084299912074905,2.248471118404325e-06,0.0003893107058747554,-0.002849440875786272,9.078433499813324
